uni,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps transformed,Accept transformed,Enroll transformed,Top10perc transformed,F.Undergrad transformed,P.Undergrad transformed,Outstate transformed,Books transformed,Personal transformed,PhD transformed,Terminal transformed,S.F.Ratio transformed,perc.alumni transformed,Expend transformed,Accept_Rate,Outstate_Tier,Outstate_Tier_Encoded,Private_encoded,Apps transformed scaled,Top10perc transformed scaled,F.Undergrad transformed scaled,P.Undergrad transformed scaled,Outstate transformed scaled,Books transformed scaled,Personal transformed scaled,PhD transformed scaled,S.F.Ratio transformed scaled,perc.alumni transformed scaled,Expend transformed scaled,Private_encoded scaled
University of Tulsa,Yes,1712,1557,696,41,68,2936,433,11750,4160,1200,2350,94.0,96,11.5,10,11743,47,0.05814908572224455,0.2781857780261684,0.4580356326146345,0.9016140386466757,0.44847504257830323,0.15754749342895147,0.43689790410086066,3.1789875656474456,1.4136997335966806,1.500478254787391,1.2631079470739583,-0.6235432314264998,2.3978952727983707,0.7979307281596002,0.9094626168224299,Tier 2,1.0,1,0.05814908572224423,0.9016140386466757,0.44847504257830395,0.15754749342895133,0.4368979041008611,3.1789875656474424,1.4136997335966806,1.5004782547873912,-0.6235432314264989,-0.9948692225349889,0.7979307281596036,0.6130958528832952
University of Utah,No,5095,4491,2400,27,53,13894,8374,6857,3975,858,3093,89.0,93,12.8,9,9275,37,1.036733758538148,1.2958182338643585,1.5896841657654994,0.19611044886994475,1.6729249672793864,2.383429969943038,-0.8770323613728395,1.8279127013067877,2.016317642605043,1.088365515897431,0.9685124280279964,-0.27600423628062754,2.302585092994046,0.2474135029062424,0.8814524043179588,Tier 1,0.0,0,1.036733758538148,0.19611044886994478,1.6729249672793876,2.383429969943038,-0.8770323613728394,1.8279127013067848,2.016317642605043,1.0883655158974312,-0.2760042362806267,-1.1504595610307922,0.2474135029062458,-1.6310663255951814
University of Vermont,No,7663,6008,1735,18,51,7353,1674,15516,4928,500,990,87.0,90,9.9,10,12646,79,1.383197381943888,1.5623868103751508,1.3135511667973852,-0.4199221856006503,1.2211931716114344,1.0933360040193683,1.2164356625327437,-0.22842386667757714,-0.40451852451774173,0.9294991505577302,0.6889187505729792,-1.0731000870048994,2.3978952727983707,0.9567772703108895,0.7840271434164165,Tier 3,2.0,0,1.383197381943888,-0.4199221856006503,1.2211931716114353,1.093336004019368,1.2164356625327444,-0.22842386667758008,-0.40451852451774184,0.9294991505577304,-1.0731000870048986,-0.9948692225349889,0.956777270310893,-1.6310663255951814
University of Virginia,No,15849,5384,2678,74,95,11278,114,12212,3792,500,1000,90.0,92,9.5,22,13597,95,1.974857438949418,1.4625777305524366,1.6798936618630649,2.037361323494492,1.5316889367111952,-0.6511762643697772,0.5406381478668885,-0.22842386667757714,-0.3840412733049989,1.1690808548601646,0.8736625013025863,-1.1898130490517922,3.1354942159291497,1.1061951724385704,0.3397059751403874,Tier 2,1.0,0,1.9748574389494182,2.037361323494492,1.5316889367111963,-0.6511762643697773,0.5406381478668889,-0.22842386667758008,-0.384041273304999,1.1690808548601648,-1.1898130490517913,0.20923373342918825,1.1061951724385737,-1.6310663255951814
University of Washington,No,12749,7025,3343,40,81,20356,4582,8199,4218,708,2172,96.0,94,9.0,10,16527,65,1.8009628749708393,1.7033990746281011,1.8578669477439795,0.8577720942126082,1.9154336569626955,1.8760374039684784,-0.4676202138820263,1.0797876998282554,1.2431711015373692,1.6712917618063772,1.0650292563104273,-1.338432747208174,2.3978952727983707,1.4803697237702422,0.5510236096948781,Tier 1,0.0,0,1.8009628749708395,0.8577720942126082,1.9154336569626966,1.8760374039684782,-0.46762021388202607,1.0797876998282525,1.2431711015373692,1.6712917618063774,-1.3384327472081732,-0.9948692225349889,1.4803697237702456,-1.6310663255951814
University of West Florida,No,1558,1254,472,20,57,3754,2477,6172,3994,541,1387,83.0,87,23.4,12,8488,53,-0.03018070823558981,0.06080671537882169,0.05629915440159747,-0.2659654673280355,0.6707240438220204,1.3886960773896704,-1.1066053740482662,0.06289452171756536,0.29088952928544065,0.6220381329478505,0.4240248994484804,2.169107455128541,2.5649493574615367,0.021641106729174516,0.8048780487804879,Tier 1,0.0,0,-0.030180708235590145,-0.2659654673280355,0.6707240438220212,1.3886960773896702,-1.106605374048266,0.06289452171756242,0.29088952928544054,0.6220381329478506,2.169107455128542,-0.7221596165599387,0.021641106729177923,-1.6310663255951814
University of Wisconsin-Stout,No,2593,1966,1030,9,32,6038,579,6704,2592,376,1750,78.0,78,21.0,17,6254,65,0.43996465607638197,0.508789031600854,0.8399021855854925,-1.3351916215524642,1.0681306424138772,0.34821695046996803,-0.9269555430721877,-1.2577372515937075,0.7805361922961006,0.2570155500305852,-0.28553671812966114,1.661751478111354,2.8903717578961645,-0.8445452438175818,0.7581951407635943,Tier 1,0.0,0,0.43996465607638174,-1.3351916215524642,1.0681306424138781,0.3482169504699679,-0.9269555430721876,-1.2577372515937104,0.7805361922961005,0.2570155500305853,1.661751478111355,-0.19091960062784105,-0.8445452438175783,-1.6310663255951814
University of Wisconsin-Superior,No,910,910,342,14,53,1434,417,7032,2780,550,1960,75.0,81,15.2,15,6490,36,-0.5459754453082697,-0.2673918540766276,-0.29563403964041074,-0.7707527080612918,-0.27183244532265854,0.13323869366565508,-0.8208193779864228,0.1242550659959194,1.022307525669217,0.0483242129188789,-0.06289081824039729,0.3313941033568041,2.772588722239781,-0.7317068563169148,1.0,Tier 1,0.0,0,-0.5459754453082701,-0.7707527080612918,-0.271832445322658,0.13323869366565494,-0.8208193779864227,0.12425506599591646,1.022307525669217,0.04832421291887901,0.3313941033568049,-0.3831960439675105,-0.7317068563169113,-1.6310663255951814
University of Wisconsin-Whitewater,No,4400,3719,1472,12,38,7804,1552,6950,2500,300,1200,90.0,95,23.1,16,5559,67,0.9096741485177252,1.1201121478856797,1.1683090622779673,-0.9749983196713342,1.266157627555938,1.0376011064971413,-0.8470434238847642,-2.0469262120124276,-0.009909663407677113,1.1690808548601646,1.1632240797157132,2.106835476469549,2.833213344056216,-1.218830812136122,0.8452272727272727,Tier 1,0.0,0,0.9096741485177251,-0.9749983196713342,1.266157627555939,1.037601106497141,-0.8470434238847641,-2.0469262120124307,-0.009909663407677214,1.1690808548601648,2.10683547646955,-0.28422859422641605,-1.2188308121361187,-1.6310663255951814
University of Wisconsin at Green Bay,No,2409,1939,759,17,50,3819,1347,6900,2800,475,1200,81.0,89,22.2,1,5968,46,0.3731207142638631,0.49522175689391584,0.5444461505848888,-0.5017164322200879,0.6858071422555732,0.9343737173936328,-0.8631335305927544,-0.41644976624509533,-0.009909663407677113,0.47345197633411173,0.5990025096854961,1.9181013717583013,0.6931471805599453,-0.9904162554819279,0.8048982980489829,Tier 1,0.0,0,0.37312071426386284,-0.5017164322200879,0.6858071422555739,0.9343737173936327,-0.8631335305927543,-0.4164497662450983,-0.009909663407677214,0.47345197633411185,1.9181013717583022,-3.7778073437934268,-0.9904162554819245,-1.6310663255951814
University of Wisconsin at Madison,No,14901,10932,4631,36,80,23945,2200,9096,4290,535,1545,93.0,96,11.5,20,11006,72,1.9258626124370648,2.0938757571761792,2.108616465647484,0.6737982758594404,2.0125804379802044,1.2980934446516328,-0.21801568157116272,0.021491193759731297,0.5170663997144297,1.4163494807041292,1.2631079470739583,-0.6235432314264998,3.044522437723423,0.6536294658560075,0.7336420374471512,Tier 2,1.0,0,1.925862612437065,0.6737982758594404,2.0125804379802053,1.2980934446516326,-0.2180156815711624,0.02149119375972836,0.5170663997144296,1.4163494807041295,-0.6235432314264989,0.06072567486027672,0.6536294658560109,-1.6310663255951814
University of Wisconsin at Milwaukee,No,5244,3782,1930,12,37,11561,7443,8786,2964,570,1980,79.0,87,15.9,8,8094,38,1.0615460731769508,1.135854700527768,1.4057205578400498,-0.9749983196713342,1.548806879595327,2.2818670757502058,-0.30237169579411083,0.2575377348537919,1.04406537251138,0.32830123229754177,0.4240248994484804,0.5013474568975285,2.1972245773362196,-0.10392026801618957,0.721205186880244,Tier 1,0.0,0,1.0615460731769508,-0.9749983196713342,1.548806879595328,2.2818670757502058,-0.30237169579411055,0.25753773485378895,1.04406537251138,0.3283012322975419,0.5013474568975294,-1.3224567005698127,-0.10392026801618617,-1.6310663255951814
University of Wyoming,No,2029,1516,1073,23,46,7535,1488,5988,3422,600,1500,91.0,94,15.1,13,8745,45,0.21580171727274383,0.251560367332574,0.8784393675606872,-0.055200718403029835,1.239732439696722,1.0067644541953251,-1.1711010512703168,0.4500102891071356,0.4549153027020339,1.2506502923180056,1.0650292563104273,0.30686845488617265,2.6390573296152584,0.09880514332802888,0.7471660916707737,Tier 1,0.0,0,0.21580171727274355,-0.05520071840302981,1.2397324396967229,1.006764454195325,-1.1711010512703166,0.45001028910713264,0.4549153027020338,1.2506502923180058,0.3068684548861735,-0.6011810967805445,0.09880514332803228,-1.6310663255951814
Upper Iowa University,Yes,663,452,192,10,35,1481,1160,8840,3060,500,1000,69.0,75,17.4,19,3733,78,-0.8594404427420582,-1.0098042465806896,-0.971552534069121,-1.2063544244260114,-0.23693959195305617,0.8270211620102121,-0.2875384275514736,-0.22842386667757714,-0.3840412733049989,-0.34575842465952417,-0.4947312768374728,0.856014562411618,2.995732273553991,-2.6763135329226375,0.6817496229260935,Tier 2,1.0,1,-0.8594404427420588,-1.2063544244260114,-0.2369395919530556,0.827021162010212,-0.2875384275514733,-0.22842386667758008,-0.384041273304999,-0.34575842465952406,0.8560145624116189,-0.018922461088820543,-2.676313532922634,0.6130958528832952
Ursinus College,Yes,1399,1026,308,44,77,1131,17,14900,5160,500,800,82.0,85,11.6,40,12082,79,-0.13180785264211337,-0.14372292473258502,-0.4138211620496834,1.0285425548159215,-0.536340422116274,-1.6346511101435754,1.0981636197733609,-0.22842386667757714,-0.8351230488947309,0.547315906408957,0.2554446883163039,-0.5962838885447587,3.713572066704308,0.8597070440459516,0.7333809864188706,Tier 2,1.0,1,-0.13180785264211373,1.0285425548159215,-0.5363404221162734,-1.6346511101435757,1.0981636197733615,-0.22842386667758008,-0.835123048894731,0.5473159064089571,-0.5962838885447578,1.1529244143584472,0.859707044045955,0.6130958528832952
Ursuline College,Yes,325,260,86,21,47,699,717,9600,4202,450,750,39.0,69,10.5,15,7164,68,-1.5925383202126606,-1.622858385088801,-2.0173813093521678,-0.1932470423613438,-1.1164656111072357,0.4920326466030492,-0.08480923568216693,-0.6133100628932622,-0.9642037997398574,-1.84518098551499,-0.8740644345850307,-0.9014177956963639,2.772588722239781,-0.44155634842504005,0.8,Tier 2,1.0,1,-1.5925383202126613,-0.19324704236134377,-1.1164656111072353,0.4920326466030491,-0.0848092356821666,-0.6133100628932651,-0.9642037997398575,-1.8451809855149899,-0.901417795696363,-0.3831960439675105,-0.44155634842503666,0.6130958528832952
Valley City State University,No,368,344,212,5,27,863,189,4286,2570,600,2000,39.0,41,14.9,25,4958,40,-1.4619811470494233,-1.3095220237862704,-0.8512347369385519,-1.9933098674917418,-0.8548711377784849,-0.3572928939719875,-1.8408247800571274,0.4500102891071356,1.0656206545879046,-1.84518098551499,-2.0303982916738934,0.25762653611778125,3.258096538021482,-1.6059429861435377,0.9347826086956522,Tier 1,0.0,0,-1.4619811470494237,-1.9933098674917418,-0.8548711377784844,-0.3572928939719876,-1.8408247800571274,0.45001028910713264,1.0656206545879046,-1.8451809855149899,0.2576265361177821,0.4093774833820336,-1.6059429861435344,-1.6310663255951814
Valparaiso University,Yes,2075,1727,520,49,81,2501,198,11800,3260,500,800,87.0,89,14.2,23,9681,95,0.23645908041737845,0.3811053703512297,0.1587364419608864,1.226484066723249,0.2969130333589154,-0.32950518928935196,0.44825302508719794,-0.22842386667757714,-0.8351230488947309,0.9294991505577302,0.5990025096854961,0.0832145608913612,3.1780538303479458,0.35267664474320504,0.832289156626506,Tier 2,1.0,1,0.23645908041737818,1.226484066723249,0.29691303335891606,-0.3295051892893521,0.4482530250871984,-0.22842386667758008,-0.835123048894731,0.9294991505577304,0.08321456089136203,0.27871072767331073,0.3526766447432084,0.6130958528832952
Vanderbilt University,Yes,7791,4690,1499,71,92,5500,90,17865,6525,630,952,93.0,98,5.8,26,23850,83,1.397040662776741,1.3358790644248844,1.1845495228327865,1.95202406393789,0.9933065897566489,-0.783636131467944,1.6410738834017589,0.6342683937995313,-0.48411986651397987,1.4163494807041292,1.4679867891663476,-2.380358451149528,3.295836866004329,2.085097190317846,0.6019766397124887,Tier 3,2.0,1,1.397040662776741,1.95202406393789,0.9933065897566498,-0.7836361314679441,1.6410738834017597,0.6342683937995284,-0.48411986651398,1.4163494807041295,-2.3803584511495273,0.4709871710129802,2.0850971903178497,0.6130958528832952
Vassar College,Yes,3550,1877,653,53,87,2164,77,18920,5950,600,800,90.0,98,9.7,39,17089,90,0.7212047586937173,0.4632864780270425,0.39370206964455934,1.3742899658208598,0.1554946356151209,-0.8693732584646684,1.8198766311887378,0.4500102891071356,-0.8351230488947309,1.1690808548601646,1.4679867891663476,-1.1312222234617382,3.6888794541139363,1.5406114717340156,0.5287323943661972,Tier 3,2.0,1,0.721204758693717,1.3742899658208598,0.15549463561512153,-0.8693732584646685,1.8198766311887387,0.45001028910713264,-0.835123048894731,1.1690808548601648,-1.1312222234617373,1.1126146388531517,1.540611471734019,0.6130958528832952
Villanova University,Yes,7759,5588,1477,30,68,6362,1292,15925,6507,400,300,89.0,90,13.4,24,10458,96,1.3936028601906416,1.4965127906035325,1.1713423527534998,0.36697415013628076,1.1093782556831642,0.9042705171996732,1.2932699169746271,-1.0374664620502536,-2.731842986823968,1.088365515897431,0.6889187505729792,-0.12026961376708888,3.2188758248682006,0.5363026835937559,0.7201959015337028,Tier 3,2.0,1,1.3936028601906416,0.36697415013628076,1.109378255683165,0.9042705171996731,1.2932699169746278,-1.0374664620502565,-2.731842986823968,1.0883655158974312,-0.12026961376708804,0.34535112178986943,0.5363026835937593,0.6130958528832952
Virginia Commonwealth University,No,4963,3497,1567,18,45,10262,5065,10217,4182,500,3630,81.0,87,8.7,11,11183,45,1.0140926220011128,1.0622717069499887,1.223999582639192,-0.4199221856006503,1.4656286985816536,1.9582857972289132,0.07215287825461085,-0.22842386667757714,2.3731738603726535,0.47345197633411173,0.4240248994484804,-1.4291496017718608,2.4849066497880004,0.6896195497077234,0.7046141446705622,Tier 2,1.0,0,1.0140926220011128,-0.4199221856006503,1.4656286985816545,1.958285797228913,0.07215287825461121,-0.22842386667758008,2.3731738603726535,0.47345197633411185,-1.42914960177186,-0.8528263722686615,0.6896195497077269,-1.6310663255951814
Virginia State University,No,2996,2440,704,2,30,3006,338,5587,4845,500,600,61.0,63,16.0,11,5733,31,0.5701099118320818,0.719003105336107,0.46949842216029686,-2.840103702854633,0.47030173904947126,-0.0007218148617100232,-1.3163097134597888,-0.22842386667757714,-1.4057817650474271,-0.8226712210062403,-1.2035376962767816,0.5253864336673357,2.4849066497880004,-1.1185888196368825,0.8144192256341789,Tier 1,0.0,0,0.5701099118320816,-2.840103702854633,0.470301739049472,-0.0007218148617101514,-1.3163097134597885,-0.22842386667758008,-1.4057817650474271,-0.8226712210062402,0.5253864336673366,-0.8528263722686615,-1.1185888196368792,-1.6310663255951814
Virginia Tech,No,15712,11719,4277,29,53,18511,604,10260,3176,740,2200,85.0,89,13.8,20,8944,73,1.9679745103449484,2.1541640215171185,2.048586204427652,0.3114902312545737,1.8569778009306004,0.3764147381376296,0.08285722507985444,1.2502640233147222,1.2708345600115423,0.7740552911722044,0.5990025096854961,-0.017953115490645998,3.044522437723423,0.15619336495375452,0.7458630346232179,Tier 2,1.0,0,1.9679745103449486,0.3114902312545737,1.8569778009306015,0.3764147381376295,0.0828572250798548,1.2502640233147193,1.2708345600115423,0.7740552911722045,-0.017953115490645166,0.06072567486027672,0.15619336495375793,-1.6310663255951814
Virginia Union University,Yes,1847,1610,453,19,59,1298,67,7384,3494,500,1763,51.0,67,13.7,8,6757,30,0.12883016300856304,0.31151311978154633,0.012379359853556501,-0.341437885385184,-0.38120504440875946,-0.944720357691057,-0.7104734112882454,-0.22842386667757714,0.7962636412000154,-1.340298922085816,-0.9892956425607811,-0.04342272256216694,2.1972245773362196,-0.6114367227018519,0.8716838115863562,Tier 1,0.0,1,0.12883016300856273,-0.341437885385184,-0.38120504440875896,-0.9447203576910571,-0.7104734112882451,-0.22842386667758008,0.7962636412000152,-1.3402989220858157,-0.04342272256216611,-1.3224567005698127,-0.6114367227018485,0.6130958528832952
Virginia Wesleyan College,Yes,1470,900,287,20,49,1130,417,10900,5100,500,550,70.0,81,15.7,14,7804,68,-0.08497064130012176,-0.27883404491207225,-0.4946073275167657,-0.2659654673280355,-0.537351957784123,0.13323869366565508,0.23880805809759734,-0.22842386667757714,-1.5760014399966644,-0.2822395518114497,-0.06289081824039729,0.45309210422462504,2.70805020110221,-0.2025241340247523,0.6122448979591837,Tier 2,1.0,1,-0.08497064130012211,-0.2659654673280355,-0.5373519577841225,0.13323869366565494,0.23880805809759775,-0.22842386667758008,-1.5760014399966644,-0.2822395518114496,0.45309210422462587,-0.4885527893899716,-0.2025241340247489,0.6130958528832952
Viterbo College,Yes,647,518,271,17,43,1014,387,9140,3365,500,2245,51.0,65,10.7,31,8050,73,-0.8839272864918003,-0.8623304206938487,-0.5608789584738135,-0.5017164322200879,-0.6627004148859963,0.08530190590386322,-0.20619631718441556,-0.22842386667757714,1.3146179716929192,-1.340298922085816,-1.0990862943084903,-0.8450453297697846,3.4657359027997265,-0.1185277796278491,0.8006182380216383,Tier 2,1.0,1,-0.8839272864918009,-0.5017164322200879,-0.6627004148859957,0.08530190590386309,-0.20619631718441525,-0.22842386667758008,1.3146179716929192,-1.3402989220858157,-0.8450453297697837,0.7483410559744619,-0.1185277796278457,0.6130958528832952
Voorhees College,Yes,1465,1006,188,10,30,703,20,4450,2522,500,1200,75.0,43,22.9,3,5861,58,-0.08818873572569444,-0.1639427689645028,-0.9973526934090381,-1.2063544244260114,-1.1092238375219614,-1.557693330606437,-1.769397581285968,-0.22842386667757714,-0.009909663407677113,,-1.9776078392543555,2.065145730613781,1.3862943611198906,-1.0477929926819183,0.6866894197952218,Tier 1,0.0,1,-0.08818873572569479,-1.2063544244260114,-1.109223837521961,-1.5576933306064373,-1.769397581285968,-0.22842386667758008,-0.009909663407677214,0.04832421291887901,2.0651457306137817,-2.646270243851455,-1.047792992681915,0.6130958528832952
Wabash College,Yes,800,623,256,41,76,801,5,12925,4195,500,635,78.0,85,9.9,55,14904,72,-0.6726223522455163,-0.6648536733553658,-0.6272431527620513,0.9016140386466757,-0.9460344053697867,-2.176109594191858,0.6957977149421619,-0.22842386667757714,-1.2942777544302706,0.2570155500305852,0.2554446883163039,-1.0731000870048994,4.02535169073515,1.2871051231926973,0.77875,Tier 2,1.0,1,-0.6726223522455167,0.9016140386466757,-0.9460344053697862,-2.176109594191858,0.6957977149421624,-0.22842386667758008,-1.2942777544302706,0.2570155500305853,-1.0731000870048986,1.6618931031034008,1.2871051231927007,0.6130958528832952
Wagner College,Yes,1416,1015,417,10,44,1324,117,13500,5800,585,1700,67.0,78,13.2,23,9006,75,-0.1203646082115129,-0.1547910889322488,-0.07698282368086631,-1.2063544244260114,-0.3592458591910486,-0.6364313988316138,0.8168804440971071,0.35484976039504995,0.7190202592323777,-0.47019709828016626,-0.28553671812966114,-0.17187351881221072,3.1780538303479458,0.17367261382632349,0.7168079096045198,Tier 2,1.0,1,-0.12036460821151326,-1.2063544244260114,-0.35924585919104807,-0.6364313988316139,0.8168804440971077,0.354849760395047,0.7190202592323776,-0.47019709828016615,-0.17187351881220989,0.27871072767331073,0.1736726138263269,0.6130958528832952
Wake Forest University,Yes,5661,2392,903,75,88,3499,172,13850,4360,500,1250,95.0,97,4.3,37,41766,89,1.1271554741767655,0.6997996651392887,0.7142561024637984,2.065235385744127,0.6083242783538277,-0.4132025186146285,0.8889326558630248,-0.22842386667757714,0.07455286562134902,1.585459173426256,1.3646918631281069,-2.945840952153327,3.6375861597263857,2.805359922172636,0.4225401872460696,Tier 2,1.0,1,1.1271554741767655,2.065235385744127,0.6083242783538285,-0.4132025186146286,0.8889326558630254,-0.22842386667758008,0.07455286562134893,1.5854591734262562,-2.945840952153326,1.0288802355322406,2.8053599221726397,0.6130958528832952
Walsh University,Yes,1092,890,477,27,92,847,497,8670,4180,500,1450,42.0,58,11.3,33,5738,68,-0.3687903535752977,-0.2904131118129549,0.06751862464378812,0.19611044886994475,-0.877615248144214,0.2473242639820601,-0.3344393612201332,-0.22842386667757714,0.3838002451951246,-1.730934771777642,-1.4419827001745347,-0.6783404959869432,3.5263605246161616,-1.1157777364731671,0.815018315018315,Tier 1,0.0,1,-0.3687903535752981,0.19611044886994478,-0.8776152481442135,0.24732426398205995,-0.3344393612201329,-0.22842386667758008,0.3838002451951245,-1.7309347717776418,-0.6783404959869423,0.8473085057155563,-1.1157777364731638,0.6130958528832952
Warren Wilson College,Yes,440,311,112,25,49,466,7,10000,3052,400,1100,65.0,75,11.4,20,9430,63,-1.27631428410197,-1.4216848927626573,-1.659076349692105,0.07419384862799094,-1.654812343273944,-2.033703140019409,0.017677044074658196,-1.0374664620502536,-0.18909060280163872,-0.5911658485053487,-0.4947312768374728,-0.6508950575092258,3.044522437723423,0.2884240343238359,0.7068181818181818,Tier 2,1.0,1,-1.2763142841019703,0.07419384862799097,-1.6548123432739439,-2.033703140019409,0.017677044074658546,-1.0374664620502565,-0.18909060280163884,-0.5911658485053486,-0.6508950575092249,0.06072567486027672,0.2884240343238393,0.6130958528832952
Wartburg College,Yes,1231,1074,345,34,66,1295,105,11600,3610,400,850,66.0,91,12.4,37,7735,67,-0.2536398199292965,-0.09686767448835867,-0.28586197600980917,0.5760565206522872,-0.38377324170046667,-0.6976095457808463,0.4026410191713705,-1.0374664620502536,-0.7133073594983343,-0.5311155561583208,0.7804683371675396,-0.381410401624172,3.6375861597263857,-0.22682085148259307,0.8724614134849715,Tier 2,1.0,1,-0.2536398199292969,0.5760565206522872,-0.38377324170046617,-0.6976095457808464,0.40264101917137096,-1.0374664620502565,-0.7133073594983345,-0.5311155561583207,-0.38141040162417117,1.0288802355322406,-0.22682085148258965,0.6130958528832952
Washington and Jefferson College,Yes,1305,1100,334,42,64,1098,151,16260,4005,300,500,91.0,91,12.1,40,10162,86,-0.19790407923290237,-0.07241459640224289,-0.3221839905012193,0.9446685054628222,-0.5703090562412728,-0.48959286511346045,1.355242941849566,-2.0469262120124276,-1.7612021643396452,1.2506502923180056,0.7804683371675396,-0.46133648899060975,3.713572066704308,0.46890595183812744,0.842911877394636,Tier 3,2.0,1,-0.19790407923290276,0.9446685054628222,-0.5703090562412723,-0.48959286511346056,1.3552429418495666,-2.0469262120124307,-1.7612021643396452,1.2506502923180058,-0.4613364889906089,1.1529244143584472,0.46890595183813083,0.6130958528832952
Washington and Lee University,Yes,3315,1096,425,68,93,1584,3,13750,4619,680,1115,81.0,96,9.6,45,15736,90,0.6604401155288727,-0.07613609648737148,-0.05637467169661422,1.863963977257049,-0.16497761875779476,-2.3834572619832834,0.8684694907108066,0.9250182019495463,-0.16127500787094068,0.47345197633411173,1.2631079470739583,-1.1604582056350567,3.828641396489095,1.3900188571975505,0.3306184012066365,Tier 2,1.0,1,0.6604401155288725,1.863963977257049,-0.16497761875779418,-2.3834572619832834,0.8684694907108071,0.9250182019495434,-0.1612750078709408,0.47345197633411185,-1.1604582056350559,1.3407708333711605,1.3900188571975538,0.6130958528832952
Washington College,Yes,1209,942,214,31,60,822,46,15276,5318,500,300,79.0,86,11.2,37,10830,65,-0.27090596318612964,-0.23166124266093877,-0.8399282749238088,0.4211004096393086,-0.9142213383577811,-1.143290700292225,1.170728760464483,-0.22842386667757714,-2.731842986823968,0.32830123229754177,0.3389408259481421,-0.7058806999736412,3.6375861597263857,0.616946957065171,0.7791563275434243,Tier 3,2.0,1,-0.27090596318613,0.4211004096393086,-0.9142213383577806,-1.1432907002922252,1.1707287604644836,-0.22842386667758008,-2.731842986823968,0.3283012322975419,-0.7058806999736403,1.0288802355322406,0.6169469570651744,0.6130958528832952
Washington State University,No,6540,5839,2440,31,70,14445,1344,8200,4210,800,2719,84.0,87,16.9,30,10912,56,1.2499154671219153,1.5364915234746979,1.6033863562029806,0.4211004096393086,1.6985534884811149,0.9327605458375713,-0.4673321976896272,1.5532793221777257,1.7320961338943217,0.6976181081633454,0.4240248994484804,0.7391659776222955,3.4339872044851463,0.6341511409503718,0.8928134556574924,Tier 1,0.0,0,1.2499154671219153,0.4211004096393086,1.698553488481116,0.9327605458375712,-0.46733219768962697,1.5532793221777228,1.7320961338943217,0.6976181081633455,0.7391659776222964,0.6965124818629844,0.6341511409503753,-1.6310663255951814
Washington University,Yes,7654,5259,1254,62,93,4879,1274,18350,5775,768,1512,91.0,98,3.9,31,45702,90,1.3822147003570393,1.4410972019958017,1.0231151711376432,1.678795913530624,0.8949905370659335,0.8941674402844774,1.724109774097854,1.394237641085956,0.4716559956172225,1.2506502923180056,1.4679867891663476,-3.109094467749173,3.4657359027997265,2.9020759925737454,0.687091716749412,Tier 3,2.0,1,1.3822147003570393,1.678795913530624,0.8949905370659343,0.8941674402844773,1.7241097740978548,1.3942376410859532,0.4716559956172224,1.2506502923180058,-3.109094467749172,0.7483410559744619,2.902075992573749,0.6130958528832952
Wayne State College,No,1373,1373,724,6,21,2754,474,2700,2660,540,1660,60.0,68,20.3,29,4550,52,-0.14960128969358163,0.15226921847774352,0.49751005190659925,-1.7997017391221424,0.38862590626408006,0.21632809539625547,-2.64839540682996,0.05602185744491641,0.6685891092783053,-0.878369975757716,-0.9323663945762501,1.5095778997936633,3.4011973816621555,-1.9126628923428899,1.0,Tier 1,0.0,0,-0.149601289693582,-1.7997017391221424,0.3886259062640808,0.21632809539625533,-2.64839540682996,0.05602185744491347,0.6685891092783052,-0.8783699757577159,1.5095778997936642,0.6429843105520007,-1.9126628923428866,-1.6310663255951814
Waynesburg College,Yes,1190,978,324,12,30,1280,61,8840,3620,500,1200,57.0,58,16.2,26,6563,63,-0.28609133139890003,-0.19298520471243055,-0.3564222338773678,-0.9749983196713342,-0.39672383316933096,-0.994953383761919,-0.2875384275514736,-0.22842386667757714,-0.009909663407677113,-1.0402279266691847,-1.4419827001745347,0.573289545302427,3.295836866004329,-0.6980758323924867,0.8218487394957983,Tier 2,1.0,1,-0.2860913313989004,-0.9749983196713342,-0.39672383316933046,-0.9949533837619191,-0.2875384275514733,-0.22842386667758008,-0.009909663407677214,-1.0402279266691845,0.5732895453024279,0.4709871710129802,-0.6980758323924833,0.6130958528832952
Webber College,Yes,280,143,79,5,27,327,110,5590,2900,650,1952,53.0,63,15.1,4,4839,90,-1.7507149168485796,-2.3129426653778755,-2.13566413000375,-1.9933098674917418,-2.1656933282127886,-0.6713897701255314,-1.3151983606309634,0.7529019485404129,1.013546776822946,-1.2437860097000295,-1.2035376962767816,0.30686845488617265,1.6094379124341003,-1.6912729672141946,0.5107142857142857,Tier 1,0.0,1,-1.7507149168485803,-1.9933098674917418,-2.1656933282127886,-0.6713897701255315,-1.3151983606309632,0.75290194854041,1.013546776822946,-1.2437860097000293,0.3068684548861735,-2.281996660972765,-1.6912729672141913,0.6130958528832952
